POZO,FECHA PRUEBAS,mes,año,BBPD,BNPD,% AGUA,E_FLUJO,NU_COORD_UTM_ESTE,NU_COORD_UTM_NORTE,°API
LS 4912,3-abr-11,4,2011,22,15,0.32,R4,251872.51,1124543.90,11.3
LS 4912,23-jun-11,6,2011,31,21,0.32,R4,251872.51,1124543.90,11.3
LS 4912,4-jul-11,7,2011,36,25,0.31,R4,251872.51,1124543.90,11.3
LS 4912,2-ago-11,8,2011,31,21,0.32,R4,251872.51,1124543.90,11.3
LS 4912,8-nov-11,11,2011,30,21,0.3,R4,251872.51,1124543.90,11.3
LS 4912,8-ene-12,1,2012,13,9,0.31,R4,251872.51,1124543.90,11.3
LS 4912,22-feb-12,2,2012,22,15,0.32,R4,251872.51,1124543.90,11.3
LS 4912,6-abr-12,4,2012,15,7,0.53,R4,251872.51,1124543.90,11.3
LS 4912,20-may-12,5,2012,13,6,0.54,R4,251872.51,1124543.90,11.3
LS 4912,2-sep-12,9,2012,16,8,0.5,R4,251872.51,1124543.90,11.3
LS 4912,15-oct-12,10,2012,14,7,0.5,R4,251872.51,1124543.90,11.3
LS 4912,3-nov-12,11,2012,11,5,0.55,R4,251872.51,1124543.90,11.3
LS 4912,9-dic-12,12,2012,21,10,0.52,R4,251872.51,1124543.90,11.3
LS 4912,10-ene-13,1,2013,17,8,0.53,R4,251872.51,1124543.90,11.3
LS 4912,4-feb-13,2,2013,10,5,0.5,R4,251872.51,1124543.90,11.3
LS 4912,19-mar-13,3,2013,13,6,0.54,R4,251872.51,1124543.90,11.3
LS 4912,3-abr-13,4,2013,28,13,0.54,R4,251872.51,1124543.90,11.3
LS 4912,9-jun-13,6,2013,22,11,0.5,R4,251872.51,1124543.90,11.3
LS 4912,13-jul-13,7,2013,17,8,0.53,R4,251872.51,1124543.90,11.3
LS 4912,17-ago-13,8,2013,14,7,0.5,R4,251872.51,1124543.90,11.3
LS 4912,1-dic-13,12,2013,18,13,0.28,R4,251872.51,1124543.90,11.3
LS 4912,6-ene-14,1,2014,12,9,0.25,R4,251872.51,1124543.90,11.3
LS 4917,18-abr-09,4,2009,147,84,0.43,R4,251856.86,1124554.89,11.3
LS 4917,8-may-09,5,2009,134,77,0.43,R4,251856.86,1124554.89,11.3
LS 4917,9-jun-09,6,2009,142,82,0.42,R4,251856.86,1124554.89,11.3
LS 4917,24-jul-09,7,2009,147,85,0.42,R4,251856.86,1124554.89,11.3
LS 4917,10-ago-09,8,2009,169,98,0.42,R4,251856.86,1124554.89,11.3
LS 4917,1-sep-09,9,2009,142,82,0.42,R4,251856.86,1124554.89,11.3
LS 4917,1-dic-09,12,2009,116,66,0.43,R4,251856.86,1124554.89,11.3
LS 4917,5-ene-10,1,2010,94,54,0.43,R4,251856.86,1124554.89,11.3
LS 4917,25-feb-10,2,2010,122,70,0.43,R4,251856.86,1124554.89,11.3
LS 4917,3-jun-10,6,2010,86,50,0.42,R4,251856.86,1124554.89,11.3
LS 4917,22-jul-10,7,2010,101,59,0.42,R4,251856.86,1124554.89,11.3
LS 4917,6-ago-10,8,2010,106,61,0.42,R4,251856.86,1124554.89,11.3
LS 4917,3-sep-10,9,2010,112,65,0.42,R4,251856.86,1124554.89,11.3
LS 4917,4-nov-10,11,2010,81,47,0.42,R4,251856.86,1124554.89,11.3
LS 4917,4-dic-10,12,2010,61,35,0.43,R4,251856.86,1124554.89,11.3
LS 4917,2-mar-11,3,2011,72,41,0.43,R4,251856.86,1124554.89,11.3
LS 4917,4-abr-11,4,2011,69,40,0.42,R4,251856.86,1124554.89,11.3
LS 4917,22-jun-11,6,2011,74,42,0.43,R4,251856.86,1124554.89,11.3
LS 4917,11-nov-11,11,2011,75,43,0.43,R4,251856.86,1124554.89,11.3
LS 4917,17-ene-12,1,2012,156,89,0.43,R4,251856.86,1124554.89,11.3
LS 4917,2-mar-12,3,2012,73,42,0.42,R4,251856.86,1124554.89,11.3
LS 4927,17-abr-09,4,2009,23,21,0.09,Y5,257008.16,1116928.27,11
LS 4927,12-jul-09,7,2009,15,14,0.07,Y5,257008.16,1116928.27,11
LS 4927,16-ago-09,8,2009,27,25,0.07,Y5,257008.16,1116928.27,11
LS 4927,11-oct-09,10,2009,15,14,0.07,Y5,257008.16,1116928.27,11
LS 4927,11-ene-10,1,2010,19,17,0.11,Y5,257008.16,1116928.27,11
LS 4927,7-feb-10,2,2010,15,13,0.13,Y5,257008.16,1116928.27,11
LS 4927,8-mar-10,3,2010,16,14,0.13,Y5,257008.16,1116928.27,11
LS 4927,11-nov-10,11,2010,26,24,0.08,Y5,257008.16,1116928.27,11
LS 4927,2-feb-11,2,2011,25,23,0.08,Y5,257008.16,1116928.27,11
LS 4927,8-mar-11,3,2011,23,21,0.09,Y5,257008.16,1116928.27,11
LS 4927,11-may-11,5,2011,19,18,0.05,Y5,257008.16,1116928.27,11
LS 4927,22-jun-11,6,2011,12,11,0.08,Y5,257008.16,1116928.27,11
LS 4927,15-jul-11,7,2011,12,11,0.08,Y5,257008.16,1116928.27,11
LS 4927,4-ago-11,8,2011,16,15,0.06,Y5,257008.16,1116928.27,11
LS 4927,14-sep-11,9,2011,12,11,0.08,Y5,257008.16,1116928.27,11
LS 4927,26-oct-11,10,2011,16,15,0.06,Y5,257008.16,1116928.27,11
LS 4927,17-nov-11,11,2011,20,19,0.05,Y5,257008.16,1116928.27,11
LS 4927,22-dic-11,12,2011,17,16,0.06,Y5,257008.16,1116928.27,11
LS 4927,9-ene-12,1,2012,22,20,0.09,Y5,257008.16,1116928.27,11
LS 4927,14-feb-12,2,2012,14,13,0.07,Y5,257008.16,1116928.27,11
LS 4927,11-mar-12,3,2012,14,13,0.07,Y5,257008.16,1116928.27,11
LS 4927,15-abr-12,4,2012,15,14,0.07,Y5,257008.16,1116928.27,11
LS 4927,18-may-12,5,2012,2,2,0,Y5,257008.16,1116928.27,11
LS 4927,9-jun-12,6,2012,9,8,0.11,Y5,257008.16,1116928.27,11
LS 4927,8-jul-12,7,2012,24,22,0.08,Y5,257008.16,1116928.27,11
LS 4927,20-ago-12,8,2012,20,19,0.05,Y5,257008.16,1116928.27,11
LS 4927,21-sep-12,9,2012,15,14,0.07,Y5,257008.16,1116928.27,11
LS 4927,5-dic-12,12,2012,10,9,0.1,Y5,257008.16,1116928.27,11
LS 4927,17-ene-13,1,2013,10,9,0.1,Y5,257008.16,1116928.27,11
LS 4927,9-feb-13,2,2013,9,8,0.11,Y5,257008.16,1116928.27,11
LS 4927,9-mar-13,3,2013,12,11,0.08,Y5,257008.16,1116928.27,11
LS 4927,11-abr-13,4,2013,5,5,0,Y5,257008.16,1116928.27,11
LS 4927,16-may-13,5,2013,9,8,0.11,Y5,257008.16,1116928.27,11
LS 4927,19-sep-13,9,2013,12,11,0.08,Y5,257008.16,1116928.27,11
LS 4927,28-ene-14,1,2014,10,9,0.1,Y5,257008.16,1116928.27,11
LS 4927,11-mar-14,3,2014,19,18,0.05,Y5,257008.16,1116928.27,11
LS 4931,16-abr-09,4,2009,12,11,0.08,Y5,257001.72,1116678.98,11.2
LS 4931,7-may-09,5,2009,12,11,0.08,Y5,257001.72,1116678.98,11.2
LS 4931,24-jun-09,6,2009,11,10,0.09,Y5,257001.72,1116678.98,11.2
LS 4931,19-jul-09,7,2009,23,21,0.09,Y5,257001.72,1116678.98,11.2
LS 4931,16-sep-09,9,2009,17,15,0.12,Y5,257001.72,1116678.98,11.2
LS 4931,10-oct-09,10,2009,12,9,0.25,Y5,257001.72,1116678.98,11.2
LS 4931,17-ago-11,8,2011,13,10,0.23,Y5,257001.72,1116678.98,11.2
LS 4931,15-sep-11,9,2011,17,13,0.24,Y5,257001.72,1116678.98,11.2
LS 4931,24-oct-11,10,2011,16,12,0.25,Y5,257001.72,1116678.98,11.2
LS 4931,17-nov-11,11,2011,23,18,0.22,Y5,257001.72,1116678.98,11.2
LS 4931,15-dic-11,12,2011,20,15,0.25,Y5,257001.72,1116678.98,11.2
LS 4931,14-feb-12,2,2012,15,12,0.2,Y5,257001.72,1116678.98,11.2
LS 4931,12-mar-12,3,2012,24,18,0.25,Y5,257001.72,1116678.98,11.2
LS 4931,6-abr-12,4,2012,14,11,0.21,Y5,257001.72,1116678.98,11.2
LS 4931,15-may-12,5,2012,16,11,0.31,Y5,257001.72,1116678.98,11.2
LS 4931,10-jul-12,7,2012,12,8,0.33,Y5,257001.72,1116678.98,11.2
LS 4931,19-ago-12,8,2012,11,7,0.36,Y5,257001.72,1116678.98,11.2
LS 4931,23-sep-12,9,2012,11,7,0.36,Y5,257001.72,1116678.98,11.2
LS 4931,16-feb-13,2,2013,15,10,0.33,Y5,257001.72,1116678.98,11.2
LS 4931,7-mar-13,3,2013,9,6,0.33,Y5,257001.72,1116678.98,11.2
LS 4931,23-abr-13,4,2013,9,6,0.33,Y5,257001.72,1116678.98,11.2
LS 4931,15-may-13,5,2013,11,7,0.36,Y5,257001.72,1116678.98,11.2
LS 4931,19-jul-13,7,2013,15,10,0.33,Y5,257001.72,1116678.98,11.2
LS 4962,1-ago-09,8,2009,35,26,0.26,U7,257865.57,1123361.98,11.2
LS 4962,31-oct-09,10,2009,32,23,0.28,U7,257865.57,1123361.98,11.2
LS 4962,10-mar-10,3,2010,35,13,0.63,U7,257865.57,1123361.98,11.2
LS 4962,18-abr-10,4,2010,25,9,0.64,U7,257865.57,1123361.98,11.2
LS 4962,23-jul-10,7,2010,21,8,0.62,U7,257865.57,1123361.98,11.2
LS 4962,22-ago-10,8,2010,19,8,0.58,U7,257865.57,1123361.98,11.2
LS 4962,4-ene-11,1,2011,18,7,0.61,U7,257865.57,1123361.98,11.2
LS 4962,21-abr-11,4,2011,24,10,0.58,U7,257865.57,1123361.98,11.2
LS 4962,26-jun-11,6,2011,18,7,0.61,U7,257865.57,1123361.98,11.2
LS 4962,25-jul-11,7,2011,14,6,0.57,U7,257865.57,1123361.98,11.2
LS 4962,30-nov-11,11,2011,12,5,0.58,U7,257865.57,1123361.98,11.2
LS 4962,16-dic-11,12,2011,13,5,0.62,U7,257865.57,1123361.98,11.2
LS 4962,26-mar-12,3,2012,18,7,0.61,U7,257865.57,1123361.98,11.2
LS 4962,18-ene-13,1,2013,17,7,0.59,U7,257865.57,1123361.98,11.2
LS 4973,29-ago-10,8,2010,20,17,0.15,V7,258045.82,1123257.12,11.1
LS 4973,31-oct-10,10,2010,20,17,0.15,V7,258045.82,1123257.12,11.1
LS 4973,2-dic-10,12,2010,20,17,0.15,V7,258045.82,1123257.12,11.1
LS 4973,5-ene-11,1,2011,20,17,0.15,V7,258045.82,1123257.12,11.1
LS 4973,26-feb-11,2,2011,22,19,0.14,V7,258045.82,1123257.12,11.1
LS 4973,5-abr-11,4,2011,20,17,0.15,V7,258045.82,1123257.12,11.1
LS 4973,27-jun-11,6,2011,33,29,0.12,V7,258045.82,1123257.12,11.1
LS 4973,27-ago-11,8,2011,35,30,0.14,V7,258045.82,1123257.12,11.1
LS 4973,26-feb-12,2,2012,52,45,0.13,V7,258045.82,1123257.12,11.1
LS 4973,17-mar-12,3,2012,41,33,0.2,V7,258045.82,1123257.12,11.1
LS 4973,19-jun-12,6,2012,40,32,0.2,V7,258045.82,1123257.12,11.1
LS 4973,21-sep-12,9,2012,20,16,0.2,V7,258045.82,1123257.12,11.1
LS 4973,24-oct-12,10,2012,18,15,0.17,V7,258045.82,1123257.12,11.1
